Replicate,Species_Treatment,CO2,H2O,Glasshouse,Day,Transpiration (ml),Transpiration (l)
1,POPED,E,D,2,1,200,0.2
1,POPED,E,D,2,2,200,0.2
1,POPED,E,D,2,3,200,0.2
1,POPED,E,D,2,4,400,0.4
1,POPED,E,D,2,5,300,0.3
1,POPED,E,D,2,6,300,0.3
1,POPED,E,D,2,7,300,0.3
1,POPED,E,D,2,8,300,0.3
1,POPED,E,D,2,9,150,0.15
1,POPED,E,D,2,10,150,0.15
1,POPED,E,D,2,11,367,0.367
1,POPED,E,D,2,12,367,0.367
1,POPED,E,D,2,13,367,0.367
1,POPED,E,D,2,14,300,0.3
1,POPED,E,D,2,15,300,0.3
1,POPED,E,D,2,16,200,0.2
1,POPED,E,D,2,17,200,0.2
1,POPED,E,D,2,18,183,0.183
1,POPED,E,D,2,19,183,0.183
1,POPED,E,D,2,20,183,0.183
1,POPED,E,D,2,21,297,0.297
1,POPED,E,D,2,22,297,0.297
1,POPED,E,D,2,23,297,0.297
1,POPED,E,D,2,24,297,0.297
1,POPED,E,D,2,25,297,0.297
1,POPED,E,D,2,26,297,0.297
1,POPED,E,D,2,27,297,0.297
1,POPED,E,D,2,28,175,0.175
1,POPED,E,D,2,29,300,0.3
1,POPED,E,D,2,30,600,0.6
1,POPED,E,D,2,31,200,0.2
1,POPED,E,D,2,32,167,0.167
1,POPED,E,D,2,33,167,0.167
1,POPED,E,D,2,34,167,0.167
1,POPED,E,D,2,35,250,0.25
1,POPED,E,D,2,36,250,0.25
1,POPED,E,D,2,37,300,0.3
1,POPED,E,D,2,38,300,0.3
1,POPED,E,D,2,39,300,0.3
1,POPED,E,D,2,40,300,0.3
1,POPED,E,D,2,41,300,0.3
1,POPED,E,D,2,42,350,0.35
1,POPED,E,D,2,43,350,0.35
1,POPED,E,D,2,44,350,0.35
1,POPED,E,D,2,45,350,0.35
1,POPED,E,D,2,46,250,0.25
1,POPED,E,D,2,47,250,0.25
1,POPED,E,D,2,48,300,0.3
1,POPED,E,D,2,49,700,0.7
1,POPED,E,D,2,50,700,0.7
1,POPED,E,D,2,51,525,0.525
1,POPED,E,D,2,52,525,0.525
1,POPED,E,D,2,53,533,0.533
1,POPED,E,D,2,54,533,0.533
1,POPED,E,D,2,55,533,0.533
1,POPED,E,D,2,56,175,0.175
1,POPED,E,D,2,57,175,0.175
1,POPED,E,D,2,58,400,0.4
1,POPED,E,D,2,59,400,0.4
1,POPED,E,D,2,60,400,0.4
1,POPED,E,D,2,61,400,0.4
1,POPED,E,D,2,62,400,0.4
1,POPED,E,D,2,63,567,0.567
1,POPED,E,D,2,64,567,0.567
1,POPED,E,D,2,65,567,0.567
1,POPED,E,D,2,66,350,0.35
1,POPED,E,D,2,67,500,0.5
1,POPED,E,D,2,68,500,0.5
1,POPED,E,D,2,69,500,0.5
1,POPED,E,D,2,70,450,0.45
1,POPED,E,D,2,71,450,0.45
1,POPED,E,D,2,72,590,0.59
1,POPED,E,D,2,73,590,0.59
1,POPED,E,D,2,74,590,0.59
1,POPED,E,D,2,75,590,0.59
1,POPED,E,D,2,76,590,0.59
1,POPED,E,D,2,77,475,0.475
1,POPED,E,D,2,78,475,0.475
1,POPED,E,D,2,79,300,0.3
1,POPED,E,D,2,80,300,0.3
1,POPED,E,D,2,81,300,0.3
1,POPED,E,D,2,82,300,0.3
1,POPED,E,D,2,83,300,0.3
1,POPED,E,D,2,84,567,0.567
1,POPED,E,D,2,85,567,0.567
1,POPED,E,D,2,86,567,0.567
1,POPED,E,D,2,87,350,0.35
1,POPED,E,D,2,88,600,0.6
1,POPED,E,D,2,89,600,0.6
1,POPED,E,D,2,90,600,0.6
1,POPED,E,D,2,91,500,0.5
1,POPED,E,D,2,92,500,0.5
1,POPED,E,D,2,93,550,0.55
1,POPED,E,D,2,94,550,0.55
1,POPED,E,D,2,95,700,0.7
1,POPED,E,D,2,96,700,0.7
1,POPED,E,D,2,97,700,0.7
1,POPED,E,D,2,98,500,0.5
1,POPED,E,D,2,99,500,0.5
1,POPED,E,D,2,100,650,0.65
1,POPED,E,D,2,101,650,0.65
1,POPED,E,D,2,102,600,0.6
1,POPED,E,D,2,103,600,0.6
1,POPED,E,D,2,104,600,0.6
1,POPED,E,D,2,105,700,0.7
1,POPED,E,D,2,106,700,0.7
1,POPED,E,D,2,107,550,0.55
1,POPED,E,D,2,108,550,0.55
1,POPED,E,D,2,109,400,0.4
1,POPED,E,D,2,110,400,0.4
1,POPED,E,D,2,111,400,0.4
1,POPED,E,D,2,112,400,0.4
1,POPED,E,D,2,113,350,0.35
1,POPED,E,D,2,114,650,0.65
1,POPED,E,D,2,115,650,0.65
1,POPED,E,D,2,116,633,0.633
1,POPED,E,D,2,117,633,0.633
1,POPED,E,D,2,118,633,0.633
1,POPED,E,D,2,119,350,0.35
1,POPED,E,D,2,120,350,0.35
1,POPED,E,D,2,121,700,0.7
1,POPED,E,D,2,122,700,0.7
1,POPED,E,D,2,123,367,0.367
1,POPED,E,D,2,124,367,0.367
1,POPED,E,D,2,125,367,0.367
1,POPED,E,D,2,126,600,0.6
1,POPED,E,D,2,127,600,0.6
1,POPED,E,D,2,128,800,0.8
1,POPED,E,D,2,129,800,0.8
1,POPED,E,D,2,130,433,0.433
1,POPED,E,D,2,131,433,0.433
1,POPED,E,D,2,132,433,0.433
1,POPED,E,D,2,133,800,0.8
1,POPED,E,D,2,134,800,0.8
1,POPED,E,D,2,135,400,0.4
1,POPED,E,D,2,136,400,0.4
1,POPED,E,D,2,137,600,0.6
1,POPED,E,D,2,138,600,0.6
1,POPED,E,D,2,139,600,0.6
1,POPED,E,D,2,140,800,0.8
1,POPED,E,D,2,141,800,0.8
1,POPED,E,D,2,142,200,0.2
1,POPED,E,D,2,143,600,0.6
1,POPED,E,D,2,144,600,0.6
1,POPED,E,D,2,145,600,0.6
1,POPED,E,D,2,146,400,0.4
1,POPED,E,D,2,147,550,0.55
1,POPED,E,D,2,148,550,0.55
1,POPED,E,D,2,149,500,0.5
1,POPED,E,D,2,150,400,0.4
1,POPED,E,D,2,151,533,0.533
1,POPED,E,D,2,152,533,0.533
1,POPED,E,D,2,153,533,0.533
1,POPED,E,D,2,154,500,0.5
1,POPED,E,D,2,155,500,0.5
1,POPED,E,D,2,156,600,0.6
1,POPED,E,D,2,157,600,0.6
1,POPED,E,D,2,158,800,0.8
1,POPED,E,D,2,159,800,0.8
1,POPED,E,D,2,160,800,0.8
1,POPED,E,D,2,161,550,0.55
1,POPED,E,D,2,162,550,0.55
1,POPED,E,D,2,163,850,0.85
1,POPED,E,D,2,164,850,0.85
1,POPED,E,D,2,165,500,0.5
1,POPED,E,D,2,166,500,0.5
1,POPED,E,D,2,167,500,0.5
1,POPED,E,D,2,168,350,0.35
1,POPED,E,D,2,169,350,0.35
1,POPED,E,D,2,170,529,0.529
1,POPED,E,D,2,171,529,0.529
1,POPED,E,D,2,172,529,0.529
1,POPED,E,D,2,173,529,0.529
1,POPED,E,D,2,174,529,0.529
1,POPED,E,D,2,175,529,0.529
1,POPED,E,D,2,176,386,0.386
1,POPED,E,D,2,177,386,0.386
1,POPED,E,D,2,178,386,0.386
1,POPED,E,D,2,179,386,0.386
1,POPED,E,D,2,180,386,0.386
1,POPED,E,D,2,181,386,0.386
1,POPED,E,D,2,182,386,0.386
1,POPED,E,D,2,183,386,0.386
1,POPED,E,D,2,184,586,0.586
1,POPED,E,D,2,185,586,0.586
1,POPED,E,D,2,186,586,0.586
1,POPED,E,D,2,187,586,0.586
1,POPED,E,D,2,188,586,0.586
1,POPED,E,D,2,189,586,0.586
1,POPED,E,D,2,190,586,0.586
1,POPED,E,D,2,191,200,0.2
1,POPED,E,D,2,192,200,0.2
1,POPED,E,D,2,193,200,0.2
1,POPED,E,D,2,194,200,0.2
1,POPED,E,D,2,195,200,0.2
1,POPED,E,D,2,196,200,0.2
1,POPED,E,D,2,197,200,0.2
1,POPED,E,D,2,198,417,0.417
1,POPED,E,D,2,199,417,0.417
1,POPED,E,D,2,200,417,0.417
1,POPED,E,D,2,201,417,0.417
1,POPED,E,D,2,202,417,0.417
1,POPED,E,D,2,203,417,0.417
1,POPED,E,D,2,204,417,0.417
1,POPED,E,D,2,205,850,0.85
1,POPED,E,D,2,206,850,0.85
1,POPED,E,D,2,207,600,0.6
1,POPED,E,D,2,208,600,0.6
1,POPED,E,D,2,209,600,0.6
1,POPED,E,D,2,210,500,0.5
1,POPED,E,D,2,211,500,0.5
1,POPED,E,D,2,212,720,0.72
1,POPED,E,D,2,213,720,0.72
1,POPED,E,D,2,214,720,0.72
1,POPED,E,D,2,215,720,0.72
1,POPED,E,D,2,216,720,0.72
1,POPED,E,D,2,217,400,0.4
1,POPED,E,D,2,218,400,0.4
1,POPED,E,D,2,219,600,0.6
1,POPED,E,D,2,220,600,0.6
1,POPED,E,D,2,221,533,0.533
1,POPED,E,D,2,222,533,0.533
1,POPED,E,D,2,223,533,0.533
1,POPED,E,D,2,224,450,0.45
1,POPED,E,D,2,225,450,0.45
1,POPED,E,D,2,226,450,0.45
1,POPED,E,D,2,227,450,0.45
1,POPED,E,D,2,228,600,0.6
1,POPED,E,D,2,229,600,0.6
1,POPED,E,D,2,230,600,0.6
1,POPED,E,D,2,231,600,0.6
1,POPED,E,D,2,232,600,0.6
2,POPED,E,D,2,1,100,0.1
2,POPED,E,D,2,2,100,0.1
2,POPED,E,D,2,3,400,0.4
2,POPED,E,D,2,4,400,0.4
2,POPED,E,D,2,5,300,0.3
2,POPED,E,D,2,6,300,0.3
2,POPED,E,D,2,7,300,0.3
2,POPED,E,D,2,8,300,0.3
2,POPED,E,D,2,9,150,0.15
2,POPED,E,D,2,10,150,0.15
2,POPED,E,D,2,11,300,0.3
2,POPED,E,D,2,12,300,0.3
2,POPED,E,D,2,13,300,0.3
2,POPED,E,D,2,14,300,0.3
2,POPED,E,D,2,15,300,0.3
2,POPED,E,D,2,16,300,0.3
2,POPED,E,D,2,17,300,0.3
2,POPED,E,D,2,18,250,0.25
2,POPED,E,D,2,19,250,0.25
2,POPED,E,D,2,20,250,0.25
2,POPED,E,D,2,21,269,0.269
2,POPED,E,D,2,22,269,0.269
2,POPED,E,D,2,23,269,0.269
2,POPED,E,D,2,24,269,0.269
2,POPED,E,D,2,25,269,0.269
2,POPED,E,D,2,26,269,0.269
2,POPED,E,D,2,27,269,0.269
2,POPED,E,D,2,28,175,0.175
2,POPED,E,D,2,29,100,0.1
2,POPED,E,D,2,30,400,0.4
2,POPED,E,D,2,31,600,0.6
2,POPED,E,D,2,32,100,0.1
2,POPED,E,D,2,33,200,0.2
2,POPED,E,D,2,34,200,0.2
2,POPED,E,D,2,35,450,0.45
2,POPED,E,D,2,36,450,0.45
2,POPED,E,D,2,37,300,0.3
2,POPED,E,D,2,38,300,0.3
2,POPED,E,D,2,39,100,0.1
2,POPED,E,D,2,40,100,0.1
2,POPED,E,D,2,41,100,0.1
2,POPED,E,D,2,42,250,0.25
2,POPED,E,D,2,43,250,0.25
2,POPED,E,D,2,44,250,0.25
2,POPED,E,D,2,45,250,0.25
2,POPED,E,D,2,46,150,0.15
2,POPED,E,D,2,47,150,0.15
2,POPED,E,D,2,48,700,0.7
2,POPED,E,D,2,49,500,0.5
2,POPED,E,D,2,50,500,0.5
2,POPED,E,D,2,51,450,0.45
2,POPED,E,D,2,52,450,0.45
2,POPED,E,D,2,53,400,0.4
2,POPED,E,D,2,54,400,0.4
2,POPED,E,D,2,55,400,0.4
2,POPED,E,D,2,56,175,0.175
2,POPED,E,D,2,57,175,0.175
2,POPED,E,D,2,58,400,0.4
2,POPED,E,D,2,59,400,0.4
2,POPED,E,D,2,60,267,0.267
2,POPED,E,D,2,61,267,0.267
2,POPED,E,D,2,62,267,0.267
2,POPED,E,D,2,63,433,0.433
2,POPED,E,D,2,64,433,0.433
2,POPED,E,D,2,65,433,0.433
2,POPED,E,D,2,66,350,0.35
2,POPED,E,D,2,67,367,0.367
2,POPED,E,D,2,68,367,0.367
2,POPED,E,D,2,69,367,0.367
2,POPED,E,D,2,70,550,0.55
2,POPED,E,D,2,71,550,0.55
2,POPED,E,D,2,72,350,0.35
2,POPED,E,D,2,73,350,0.35
2,POPED,E,D,2,74,350,0.35
2,POPED,E,D,2,75,350,0.35
2,POPED,E,D,2,76,350,0.35
2,POPED,E,D,2,77,375,0.375
2,POPED,E,D,2,78,375,0.375
2,POPED,E,D,2,79,300,0.3
2,POPED,E,D,2,80,300,0.3
2,POPED,E,D,2,81,300,0.3
2,POPED,E,D,2,82,300,0.3
2,POPED,E,D,2,83,300,0.3
2,POPED,E,D,2,84,567,0.567
2,POPED,E,D,2,85,567,0.567
2,POPED,E,D,2,86,567,0.567
2,POPED,E,D,2,87,100,0.1
2,POPED,E,D,2,88,467,0.467
2,POPED,E,D,2,89,467,0.467
2,POPED,E,D,2,90,467,0.467
2,POPED,E,D,2,91,400,0.4
2,POPED,E,D,2,92,400,0.4
2,POPED,E,D,2,93,650,0.65
2,POPED,E,D,2,94,650,0.65
2,POPED,E,D,2,95,367,0.367
2,POPED,E,D,2,96,367,0.367
2,POPED,E,D,2,97,367,0.367
2,POPED,E,D,2,98,400,0.4
2,POPED,E,D,2,99,400,0.4
2,POPED,E,D,2,100,250,0.25
2,POPED,E,D,2,101,250,0.25
2,POPED,E,D,2,102,467,0.467
2,POPED,E,D,2,103,467,0.467
2,POPED,E,D,2,104,467,0.467
2,POPED,E,D,2,105,400,0.4
2,POPED,E,D,2,106,400,0.4
2,POPED,E,D,2,107,250,0.25
2,POPED,E,D,2,108,250,0.25
2,POPED,E,D,2,109,350,0.35
2,POPED,E,D,2,110,350,0.35
2,POPED,E,D,2,111,350,0.35
2,POPED,E,D,2,112,350,0.35
2,POPED,E,D,2,113,150,0.15
2,POPED,E,D,2,114,450,0.45
2,POPED,E,D,2,115,450,0.45
2,POPED,E,D,2,116,433,0.433
2,POPED,E,D,2,117,433,0.433
2,POPED,E,D,2,118,433,0.433
2,POPED,E,D,2,119,550,0.55
2,POPED,E,D,2,120,550,0.55
2,POPED,E,D,2,121,400,0.4
2,POPED,E,D,2,122,400,0.4
2,POPED,E,D,2,123,567,0.567
2,POPED,E,D,2,124,567,0.567
2,POPED,E,D,2,125,567,0.567
2,POPED,E,D,2,126,400,0.4
2,POPED,E,D,2,127,400,0.4
2,POPED,E,D,2,128,600,0.6
2,POPED,E,D,2,129,600,0.6
2,POPED,E,D,2,130,367,0.367
2,POPED,E,D,2,131,367,0.367
2,POPED,E,D,2,132,367,0.367
2,POPED,E,D,2,133,500,0.5
2,POPED,E,D,2,134,500,0.5
2,POPED,E,D,2,135,300,0.3
2,POPED,E,D,2,136,300,0.3
2,POPED,E,D,2,137,267,0.267
2,POPED,E,D,2,138,267,0.267
2,POPED,E,D,2,139,267,0.267
2,POPED,E,D,2,140,600,0.6
2,POPED,E,D,2,141,600,0.6
2,POPED,E,D,2,142,300,0.3
2,POPED,E,D,2,143,200,0.2
2,POPED,E,D,2,144,200,0.2
2,POPED,E,D,2,145,200,0.2
2,POPED,E,D,2,146,400,0.4
2,POPED,E,D,2,147,300,0.3
2,POPED,E,D,2,148,300,0.3
2,POPED,E,D,2,149,500,0.5
2,POPED,E,D,2,150,600,0.6
2,POPED,E,D,2,151,400,0.4
2,POPED,E,D,2,152,400,0.4
2,POPED,E,D,2,153,400,0.4
2,POPED,E,D,2,154,300,0.3
2,POPED,E,D,2,155,300,0.3
2,POPED,E,D,2,156,600,0.6
2,POPED,E,D,2,157,600,0.6
2,POPED,E,D,2,158,600,0.6
2,POPED,E,D,2,159,600,0.6
2,POPED,E,D,2,160,600,0.6
2,POPED,E,D,2,161,450,0.45
2,POPED,E,D,2,162,450,0.45
2,POPED,E,D,2,163,650,0.65
2,POPED,E,D,2,164,650,0.65
2,POPED,E,D,2,165,433,0.433
2,POPED,E,D,2,166,433,0.433
2,POPED,E,D,2,167,433,0.433
2,POPED,E,D,2,168,200,0.2
2,POPED,E,D,2,169,200,0.2
2,POPED,E,D,2,170,557,0.557
2,POPED,E,D,2,171,557,0.557
2,POPED,E,D,2,172,557,0.557
2,POPED,E,D,2,173,557,0.557
2,POPED,E,D,2,174,557,0.557
2,POPED,E,D,2,175,557,0.557
2,POPED,E,D,2,176,471,0.471
2,POPED,E,D,2,177,471,0.471
2,POPED,E,D,2,178,471,0.471
2,POPED,E,D,2,179,471,0.471
2,POPED,E,D,2,180,471,0.471
2,POPED,E,D,2,181,471,0.471
2,POPED,E,D,2,182,471,0.471
2,POPED,E,D,2,183,471,0.471
2,POPED,E,D,2,184,586,0.586
2,POPED,E,D,2,185,586,0.586
2,POPED,E,D,2,186,586,0.586
2,POPED,E,D,2,187,586,0.586
2,POPED,E,D,2,188,586,0.586
2,POPED,E,D,2,189,586,0.586
2,POPED,E,D,2,190,586,0.586
2,POPED,E,D,2,191,243,0.243
2,POPED,E,D,2,192,143,0.143
2,POPED,E,D,2,193,343,0.343
2,POPED,E,D,2,194,143,0.143
2,POPED,E,D,2,195,243,0.243
2,POPED,E,D,2,196,343,0.343
2,POPED,E,D,2,197,143,0.143
2,POPED,E,D,2,198,417,0.417
2,POPED,E,D,2,199,117,0.117
2,POPED,E,D,2,200,517,0.517
2,POPED,E,D,2,201,117,0.117
2,POPED,E,D,2,202,617,0.617
2,POPED,E,D,2,203,217,0.217
2,POPED,E,D,2,204,317,0.317
2,POPED,E,D,2,205,750,0.75
2,POPED,E,D,2,206,750,0.75
2,POPED,E,D,2,207,533,0.533
2,POPED,E,D,2,208,533,0.533
2,POPED,E,D,2,209,533,0.533
2,POPED,E,D,2,210,600,0.6
2,POPED,E,D,2,211,600,0.6
2,POPED,E,D,2,212,760,0.76
2,POPED,E,D,2,213,760,0.76
2,POPED,E,D,2,214,760,0.76
2,POPED,E,D,2,215,760,0.76
2,POPED,E,D,2,216,760,0.76
2,POPED,E,D,2,217,600,0.6
2,POPED,E,D,2,218,600,0.6
2,POPED,E,D,2,219,600,0.6
2,POPED,E,D,2,220,600,0.6
2,POPED,E,D,2,221,600,0.6
2,POPED,E,D,2,222,600,0.6
2,POPED,E,D,2,223,600,0.6
2,POPED,E,D,2,224,600,0.6
2,POPED,E,D,2,225,600,0.6
2,POPED,E,D,2,226,600,0.6
2,POPED,E,D,2,227,600,0.6
2,POPED,E,D,2,228,533,0.533
2,POPED,E,D,2,229,533,0.533
2,POPED,E,D,2,230,533,0.533
2,POPED,E,D,2,231,533,0.533
2,POPED,E,D,2,232,533,0.533
3,POPED,E,D,2,1,100,0.1
3,POPED,E,D,2,2,100,0.1
3,POPED,E,D,2,3,200,0.2
3,POPED,E,D,2,4,400,0.4
3,POPED,E,D,2,5,300,0.3
3,POPED,E,D,2,6,300,0.3
3,POPED,E,D,2,7,300,0.3
3,POPED,E,D,2,8,300,0.3
3,POPED,E,D,2,9,150,0.15
3,POPED,E,D,2,10,150,0.15
3,POPED,E,D,2,11,367,0.367
3,POPED,E,D,2,12,367,0.367
3,POPED,E,D,2,13,367,0.367
3,POPED,E,D,2,14,300,0.3
3,POPED,E,D,2,15,300,0.3
3,POPED,E,D,2,16,200,0.2
3,POPED,E,D,2,17,200,0.2
3,POPED,E,D,2,18,183,0.183
3,POPED,E,D,2,19,183,0.183
3,POPED,E,D,2,20,183,0.183
3,POPED,E,D,2,21,240,0.24
3,POPED,E,D,2,22,240,0.24
3,POPED,E,D,2,23,240,0.24
3,POPED,E,D,2,24,240,0.24
3,POPED,E,D,2,25,240,0.24
3,POPED,E,D,2,26,240,0.24
3,POPED,E,D,2,27,240,0.24
3,POPED,E,D,2,28,175,0.175
3,POPED,E,D,2,29,300,0.3
3,POPED,E,D,2,30,600,0.6
3,POPED,E,D,2,31,200,0.2
3,POPED,E,D,2,32,200,0.2
3,POPED,E,D,2,33,200,0.2
3,POPED,E,D,2,34,200,0.2
3,POPED,E,D,2,35,250,0.25
3,POPED,E,D,2,36,250,0.25
3,POPED,E,D,2,37,200,0.2
3,POPED,E,D,2,38,200,0.2
3,POPED,E,D,2,39,367,0.367
3,POPED,E,D,2,40,367,0.367
3,POPED,E,D,2,41,367,0.367
3,POPED,E,D,2,42,200,0.2
3,POPED,E,D,2,43,200,0.2
3,POPED,E,D,2,44,250,0.25
3,POPED,E,D,2,45,250,0.25
3,POPED,E,D,2,46,150,0.15
3,POPED,E,D,2,47,150,0.15
3,POPED,E,D,2,48,500,0.5
3,POPED,E,D,2,49,700,0.7
3,POPED,E,D,2,50,550,0.55
3,POPED,E,D,2,51,350,0.35
3,POPED,E,D,2,52,350,0.35
3,POPED,E,D,2,53,400,0.4
3,POPED,E,D,2,54,400,0.4
3,POPED,E,D,2,55,400,0.4
3,POPED,E,D,2,56,175,0.175
3,POPED,E,D,2,57,175,0.175
3,POPED,E,D,2,58,400,0.4
3,POPED,E,D,2,59,400,0.4
3,POPED,E,D,2,60,267,0.267
3,POPED,E,D,2,61,267,0.267
3,POPED,E,D,2,62,267,0.267
3,POPED,E,D,2,63,367,0.367
3,POPED,E,D,2,64,367,0.367
3,POPED,E,D,2,65,367,0.367
3,POPED,E,D,2,66,350,0.35
3,POPED,E,D,2,67,300,0.3
3,POPED,E,D,2,68,300,0.3
3,POPED,E,D,2,69,300,0.3
3,POPED,E,D,2,70,450,0.45
3,POPED,E,D,2,71,450,0.45
3,POPED,E,D,2,72,390,0.39
3,POPED,E,D,2,73,390,0.39
3,POPED,E,D,2,74,390,0.39
3,POPED,E,D,2,75,390,0.39
3,POPED,E,D,2,76,390,0.39
3,POPED,E,D,2,77,275,0.275
3,POPED,E,D,2,78,275,0.275
3,POPED,E,D,2,79,300,0.3
3,POPED,E,D,2,80,300,0.3
3,POPED,E,D,2,81,167,0.167
3,POPED,E,D,2,82,167,0.167
3,POPED,E,D,2,83,167,0.167
3,POPED,E,D,2,84,367,0.367
3,POPED,E,D,2,85,367,0.367
3,POPED,E,D,2,86,367,0.367
3,POPED,E,D,2,87,150,0.15
3,POPED,E,D,2,88,400,0.4
3,POPED,E,D,2,89,400,0.4
3,POPED,E,D,2,90,400,0.4
3,POPED,E,D,2,91,400,0.4
3,POPED,E,D,2,92,400,0.4
3,POPED,E,D,2,93,250,0.25
3,POPED,E,D,2,94,250,0.25
3,POPED,E,D,2,95,500,0.5
3,POPED,E,D,2,96,500,0.5
3,POPED,E,D,2,97,500,0.5
3,POPED,E,D,2,98,200,0.2
3,POPED,E,D,2,99,200,0.2
3,POPED,E,D,2,100,350,0.35
3,POPED,E,D,2,101,350,0.35
3,POPED,E,D,2,102,333,0.333
3,POPED,E,D,2,103,333,0.333
3,POPED,E,D,2,104,333,0.333
3,POPED,E,D,2,105,300,0.3
3,POPED,E,D,2,106,300,0.3
3,POPED,E,D,2,107,250,0.25
3,POPED,E,D,2,108,250,0.25
3,POPED,E,D,2,109,300,0.3
3,POPED,E,D,2,110,300,0.3
3,POPED,E,D,2,111,300,0.3
3,POPED,E,D,2,112,300,0.3
3,POPED,E,D,2,113,200,0.2
3,POPED,E,D,2,114,250,0.25
3,POPED,E,D,2,115,250,0.25
3,POPED,E,D,2,116,367,0.367
3,POPED,E,D,2,117,367,0.367
3,POPED,E,D,2,118,367,0.367
3,POPED,E,D,2,119,450,0.45
3,POPED,E,D,2,120,450,0.45
3,POPED,E,D,2,121,500,0.5
3,POPED,E,D,2,122,500,0.5
3,POPED,E,D,2,123,500,0.5
3,POPED,E,D,2,124,500,0.5
3,POPED,E,D,2,125,500,0.5
3,POPED,E,D,2,126,200,0.2
3,POPED,E,D,2,127,200,0.2
3,POPED,E,D,2,128,500,0.5
3,POPED,E,D,2,129,500,0.5
3,POPED,E,D,2,130,367,0.367
3,POPED,E,D,2,131,367,0.367
3,POPED,E,D,2,132,367,0.367
3,POPED,E,D,2,133,400,0.4
3,POPED,E,D,2,134,400,0.4
3,POPED,E,D,2,135,400,0.4
3,POPED,E,D,2,136,400,0.4
3,POPED,E,D,2,137,200,0.2
3,POPED,E,D,2,138,200,0.2
3,POPED,E,D,2,139,200,0.2
3,POPED,E,D,2,140,400,0.4
3,POPED,E,D,2,141,400,0.4
3,POPED,E,D,2,142,100,0.1
3,POPED,E,D,2,143,200,0.2
3,POPED,E,D,2,144,200,0.2
3,POPED,E,D,2,145,200,0.2
3,POPED,E,D,2,146,667,0.667
3,POPED,E,D,2,147,200,0.2
3,POPED,E,D,2,148,200,0.2
3,POPED,E,D,2,149,300,0.3
3,POPED,E,D,2,150,200,0.2
3,POPED,E,D,2,151,400,0.4
3,POPED,E,D,2,152,400,0.4
3,POPED,E,D,2,153,400,0.4
3,POPED,E,D,2,154,300,0.3
3,POPED,E,D,2,155,300,0.3
3,POPED,E,D,2,156,400,0.4
3,POPED,E,D,2,157,400,0.4
3,POPED,E,D,2,158,467,0.467
3,POPED,E,D,2,159,467,0.467
3,POPED,E,D,2,160,467,0.467
3,POPED,E,D,2,161,450,0.45
3,POPED,E,D,2,162,450,0.45
3,POPED,E,D,2,163,650,0.65
3,POPED,E,D,2,164,650,0.65
3,POPED,E,D,2,165,367,0.367
3,POPED,E,D,2,166,367,0.367
3,POPED,E,D,2,167,367,0.367
3,POPED,E,D,2,168,250,0.25
3,POPED,E,D,2,169,250,0.25
3,POPED,E,D,2,170,471,0.471
3,POPED,E,D,2,171,471,0.471
3,POPED,E,D,2,172,471,0.471
3,POPED,E,D,2,173,471,0.471
3,POPED,E,D,2,174,471,0.471
3,POPED,E,D,2,175,471,0.471
3,POPED,E,D,2,176,271,0.271
3,POPED,E,D,2,177,271,0.271
3,POPED,E,D,2,178,271,0.271
3,POPED,E,D,2,179,271,0.271
3,POPED,E,D,2,180,271,0.271
3,POPED,E,D,2,181,271,0.271
3,POPED,E,D,2,182,271,0.271
3,POPED,E,D,2,183,271,0.271
3,POPED,E,D,2,184,557,0.557
3,POPED,E,D,2,185,557,0.557
3,POPED,E,D,2,186,557,0.557
3,POPED,E,D,2,187,557,0.557
3,POPED,E,D,2,188,557,0.557
3,POPED,E,D,2,189,557,0.557
3,POPED,E,D,2,190,557,0.557
3,POPED,E,D,2,191,129,0.129
3,POPED,E,D,2,192,129,0.129
3,POPED,E,D,2,193,129,0.129
3,POPED,E,D,2,194,129,0.129
3,POPED,E,D,2,195,129,0.129
3,POPED,E,D,2,196,129,0.129
3,POPED,E,D,2,197,129,0.129
3,POPED,E,D,2,198,317,0.317
3,POPED,E,D,2,199,317,0.317
3,POPED,E,D,2,200,317,0.317
3,POPED,E,D,2,201,317,0.317
3,POPED,E,D,2,202,317,0.317
3,POPED,E,D,2,203,317,0.317
3,POPED,E,D,2,204,317,0.317
3,POPED,E,D,2,205,550,0.55
3,POPED,E,D,2,206,550,0.55
3,POPED,E,D,2,207,800,0.8
3,POPED,E,D,2,208,800,0.8
3,POPED,E,D,2,209,800,0.8
3,POPED,E,D,2,210,500,0.5
3,POPED,E,D,2,211,500,0.5
3,POPED,E,D,2,212,680,0.68
3,POPED,E,D,2,213,680,0.68
3,POPED,E,D,2,214,680,0.68
3,POPED,E,D,2,215,680,0.68
3,POPED,E,D,2,216,680,0.68
3,POPED,E,D,2,217,600,0.6
3,POPED,E,D,2,218,575,0.575
3,POPED,E,D,2,219,625,0.625
3,POPED,E,D,2,220,700,0.7
3,POPED,E,D,2,221,600,0.6
3,POPED,E,D,2,222,500,0.5
3,POPED,E,D,2,223,700,0.7
3,POPED,E,D,2,224,500,0.5
3,POPED,E,D,2,225,500,0.5
3,POPED,E,D,2,226,500,0.5
3,POPED,E,D,2,227,500,0.5
3,POPED,E,D,2,228,550,0.55
3,POPED,E,D,2,229,600,0.6
3,POPED,E,D,2,230,600,0.6
3,POPED,E,D,2,231,600,0.6
3,POPED,E,D,2,232,600,0.6
4,POPEND,E,ND,2,1,200,0.2
